id,url,title,author,description,image,host,time_added,source,itunes_id,itunes_owner_name,generator,language,problematic
"7923321","https://feeds.transistor.fm/icba-coffee-construction","ICBA Coffee & Construction","Jordan Bateman","The news that matters to the people who build British Columbia and Alberta.  ICBA Coffee & Construction is a fast, no-spin briefing for construction and resource business owners — the projects, the politics, and the policy decisions that hit your job site and your bottom line. Hosted by Jordan Bateman of ICBA, Canada's largest construction association, from a free-enterprise point of view.  Inflation, pipelines, megaproject overruns, housing, labour, red tape — we cut through the headlines and tell you what it actually means for your business. Sharp, useful, and under ten minutes.  New episodes every Monday, Wednesday, and Friday. Subscribe, and send it to one person who builds for a living. Learn more at icba.ca. For the economics behind the headlines, subscribe to ICBA's twice-weekly EconoBot briefing at icba.ca/economics.","https://img.transistorcdn.com/dfgxu4bBGYFK1zAIwrOoay7rGuSn7nYHyxX57FRycWc/rs:fill:0:0:1/w:1400/h:1400/q:60/mb:500000/aHR0cHM6Ly9pbWct/dXBsb2FkLXByb2R1/Y3Rpb24udHJhbnNp/c3Rvci5mbS81NThm/ZGE3NTk0NmVmNTFj/MjNjZmIwOGRjM2Vm/YzMwOC5wbmc.jpg","transistor.fm","1782148182","podping","","Jordan Bateman","Transistor (https://transistor.fm)","en",""
"7923320","https://hot-tech.podigee.io/feed/mp3","Hot Tech : Le podcast qui décrypte l'IA.","Anis Ayari (Defend Intelligence)","Hot Tech est le podcast francophone qui décrypte l’intelligence artificielle, la technologie et la science avec celles et ceux qui les construisent. Anis Ayari reçoit chercheurs, ingénieurs, entrepreneurs et décideurs pour expliquer concrètement les modèles de langage, les agents IA, la robotique, le hardware, les données, la cybersécurité, les biotechnologies et la deep tech. Des conversations exigeantes mais accessibles, sans hype ni débat superficiel, pour comprendre les méthodes, les usages, les limites et les enjeux économiques et sociaux des technologies qui transforment nos vies.","https://images.podigee-cdn.net/0x,s0Y21aQnDfzC1WyDYsOhpDhejLu0sMOVuQlG-HWIwUK4=/https://main.podigee-cdn.net/uploads/u89238/755ec8dc-e756-4d31-8fd1-4850eb1f49b8.jpg","podigee.io","1782148088","podping","","Anis Ayari (Defend Intelligence)","Podigee (https://podigee.com)","fr",""
"7923319","https://anchor.fm/s/113136ab4/podcast/rss","A Human Perspective","Christian Slattery","A podcast exploring meaning, faith, growth, and what it means to be human in the modern world. Produced by Atlas Motion","https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46050069/46050069-1779907705946-7b9716e8c7f98.jpg","anchor.fm","1782148048","search","1896866777","Christian Slattery","Anchor Podcasts","en",""
"7923318","https://feeds.transistor.fm/cross-roads-of-a-cdl-driver","Cross Roads of a CDL Driver","Jeffrey McDermott","As a owner of a CDL School and a trucking company I wanted to get on the camera and talk about the Cross Roads we go through on a day to day basis with our businesses in the trucking field.","https://img.transistorcdn.com/J6oJro2kIzmqqnMGVmQUTe-q2pl28NwOwOHdJn8FIb8/rs:fill:0:0:1/w:1400/h:1400/q:60/mb:500000/aHR0cHM6Ly9pbWct/dXBsb2FkLXByb2R1/Y3Rpb24udHJhbnNp/c3Rvci5mbS8zYWIw/OTc1ZDY2YzllZDFk/MzNhNTBjMTE3NDk3/YjVlMi5qcGVn.jpg","transistor.fm","1782147700","api","","Jeff McDermott","Transistor (https://transistor.fm)","en",""
"7923317","https://api.riverside.com/hosting/ZNSWxBmB.rss","Spill It @ The Coffee Table with Shyann","Shyann Blanchette","<p>Spill It at the Coffee Table serves unfiltered conversation with heart, humor, and a little chaos. Each episode brings candid storytelling, relatable moments, and the kind of dialogue that turns a simple coffee chat into something worth listening to.</p><h2></h2>","https://hosting-media.riverside.com/media/podcasts/6bc6f9fe-31da-4a5a-9ab2-931832a13bc1/logos/2f234057-08ee-41c0-b707-a9ea8aee9b78.png","riverside.com","1782147576","search","1896945055","Shyann Blanchette","Riverside.fm (https://riverside.com)","en",""
"7923316","https://media.rss.com/understanding-uae-labour-law-and-employee-gratuity-rights/feed.xml","Understanding UAE Labour Law and Employee Gratuity Rights","Gratuity Calculator UAE","<p>Navigating employment regulations is easier when you understand your rights and benefits under UAE labour law. This comprehensive <a target=""_blank"" rel=""noopener noreferrer nofollow"" href=""https://mygratuityuae.com/uae-labour-law/""><strong>UAE labour law gratuity calculation guide</strong></a> helps employees learn how end-of-service benefits are determined based on salary, contract type, and years of service. It also explains key labour law provisions, employee protections, leave entitlements, and termination rules. Whether you are planning a career move or preparing to leave a job, understanding gratuity calculations can help you make informed financial decisions and ensure compliance with legal requirements.</p>","https://media.rss.com/understanding-uae-labour-law-and-employee-gratuity-rights/podcast_cover_20260622_040623_fe73f35e7aa0f4cb0f0247d712c32b2d.png","rss.com","1782147456","podping","","Gratuity Calculator UAE","RSS.com 2026.609.160344","en",""
"7923315","https://www.spreaker.com/show/7123761/episodes/feed","El podcast de Crescenciano Hernández Hue","Crescenciano Hernández Huerta","","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/light_blue_square_mic.jpg","spreaker.com","1782147441","podping","","Crescenciano Hernández Huerta","","es",""
"7923314","https://thehandaiman.com/feed/podcast/the-handaiman/index.php/","The HandAIMan","The HandAIMan","AI-Assisted Repairs, Rebuilds, and Bad Decisions. I'm just a guy trying to keep the chaos at bay, with a little help from my friends.","https://thehandaiman.com/wp-content/uploads/2026/06/TheHandAIManLogo1400-1.png","thehandaiman.com","1782147415","podping","","The HandAIMan","Castos/SSP","en-US",""
"7923313","https://www.tsf.pt/programa/a-escuta-do-mundo","","","","","tsf.pt","1782147399","api","","","","",""
"7923312","https://media.rss.com/mujer-dinero-y-libertad/feed.xml","Mujer, Dinero y Libertad","Camila Soto","<p>El podcast para mujeres que quieren dejar de tenerle miedo al dinero y empezar a construir su libertad financiera 💛</p><p>Hablamos de dinero como nunca nos enseñaron. Finanzas, inversión y emprendimiento para mujeres que quieren su libertad financiera 💛 Nuevos episodios cada 15 días.</p>","https://media.rss.com/mujer-dinero-y-libertad/podcast_cover_20260622_040628_9b93a6e87e03789454a6d10c14aef7fd.png","rss.com","1782147322","podping","","Camila Soto","RSS.com 2026.609.160344","es",""
"7923311","https://media.rss.com/bookbuddies/feed.xml","Book Buddies","Book Mark Productions","<p>Book Buddies is a fun, informal conversation between a dad and his daughter about the books she loves. No scripts. Just chatting. </p><p>Book Buddies celebrates the books young readers are discovering, anything from fantasy to mysteries to adventure. </p><p>If you're a parent trying to understand what your kid is reading or a young reader looking to hear others talk about the same books you love, or just someone who loves hearing people talk passionately about books, then Book Buddies is for you.</p>","https://media.rss.com/bookbuddies/podcast_cover_20260622_020609_645849a11d28e548eeb0c1cbf1bd51cf.png","rss.com","1782147185","podping","","Book Mark Productions","RSS.com 2026.609.160344","en",""
"7923310","https://www.spreaker.com/show/7123756/episodes/feed","Youcine APK","Bella Malik","<a href=""https://youcinez.com"" target=""_blank"" rel=""noreferrer noopener"">YouCinez</a> is an informational website dedicated to YouCine-related content, including app guides, updates, installation information, device compatibility, and helpful tutorials.","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/b3a98428b84d3322cdbb8c8abe7763f6.jpg","spreaker.com","1782147032","podping","","Bella Malik","","en","1"
"7923309","https://www.spreaker.com/show/7123755/episodes/feed","El podcast de Serafín Rodríguez García","Serafín Rodríguez García","","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/light_blue_square_mic.jpg","spreaker.com","1782147013","podping","","Serafín Rodríguez García","","es",""
"7923308","https://www.spreaker.com/show/7123754/episodes/feed","El podcast de Edher Merino","Edher Merino","","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/0687e612512e42aec934d64e3fd0a3cc.jpg","spreaker.com","1782146912","podping","","Edher Merino","","es",""
"7923307","https://www.spreaker.com/show/7123750/episodes/feed","Best Heathrow Parking - Compare Heathrow","Wyatt Thomas","CompareHeathrowParking specializes in cheap Heathrow parking solutions for business and leisure travelers. With easy online comparisons, customers can quickly find the most suitable parking package. Secure parking facilities and competitive pricing help travelers save money. The service focuses on convenience, reliability, and customer satisfaction. Booking airport parking has never been easier.","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/orange_square_mic.jpg","spreaker.com","1782146820","podping","","Wyatt Thomas","","en",""
"7923306","https://www.ximalaya.com/album/124603266.xml","添油不加醋｜财富、信仰与时代","松阳声谷","添油不加醋，有来，有由。 我们从人物出发，讲财富、信仰、家族与历史，也讲每一次选择背后的时代。 这里不急着给过去下结论，只把那些真实发生、却很少被讲清楚的故事，顺着来龙去脉，慢慢说给你听。","https://fdfs.xmcdn.com/storages/a350-audiofreehighqps/5F/20/GKwRIUEOCb7kABFQHwSqVw69.jpeg","ximalaya.com","1782146777","search","1896940312","松阳声谷","","zh-cn",""
"7923305","https://newwaysmedia.dk/show/fald-i-s%C3%B8vn-til-k%C3%B8benhavn.xml","","","","","newwaysmedia.dk","1782146657","api","","","","",""
"7923304","https://www.spreaker.com/show/7123734/episodes/feed","Sulu Power's podcast","Young King X Sulu Power","","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/black_square_mic.jpg","spreaker.com","1782146615","podping","","Young King X Sulu Power","","zu",""
"7923303","https://media.rss.com/boscastle-churches-sermons/feed.xml","Boscastle Churches - Sermons","Boscastle Group of Churches","<p>This is the place to find both the latest and the archive of sermons from the Boscastle Group of Churches.</p><p>The Boscastle Group of Churches is a group of Anglican Churches on the North Coast of Cornwall, in the Truro Diocese.</p><p>We don't manage to record all our sermons but those we do you should be able to find here.</p><p>We hope you enjoy, you can find out more about us at <a target=""_blank"" rel=""noopener noreferrer nofollow"" href=""http://www.boscastlechurches.uk"">www.boscastlechurches.uk</a></p><p>God bless</p><p></p><p>Simon (Rector)</p>","https://media.rss.com/boscastle-churches-sermons/podcast_cover_20260622_040610_cfc0c0817abfc220cbc4657279fab98f.png","rss.com","1782146323","podping","","Boscastle Group of Churches","RSS.com 2026.609.160344","en",""
"7923302","https://feeds.feedburner.com/anlam","Anlamın Peşinde","Ben","Anlamın peşinde iz sürerken, tanık olunan önemli anlardan enstantaneler...","https://archive.org/download/rsppod/img/pod_tr.jpg","feedburner.com","1782146314","search","1755224075","Ben","","tr-TR",""
"7923301","https://www.spreaker.com/show/7123748/episodes/feed","Ferdinand Peters's podcast","Ferdinand Peters","","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/green_square_mic.jpg","spreaker.com","1782146193","podping","","Ferdinand Peters","","de",""
"7923300","https://rss.buzzsprout.com/2625690.rss","Noticing the Ordinary with Michele Mateus","Michele Mateus","<p>We all know that moment when we are moving fast but something stops us. Not a big moment. Just a crack in the ordinary that lets the light through. <br><br>Noticing the Ordinary with Michele Mateus is about those moments. Solo musings and honest conversations about the extraordinary hiding inside everyday life.<br><br></p><p>Because the ordinary is always there.</p>","https://storage.buzzsprout.com/m4h37qmf34zkzwe5flq42jt187vs?.jpg","buzzsprout.com","1782146179","podping","","Michele Mateus","Buzzsprout (https://www.buzzsprout.com)","en-us",""
"7923299","https://media.rss.com/livres-a-lire/feed.xml","Livres à lire","Rivollier","<p>Livres à lire vous présente les meilleurs livres. </p><p>Que vous soyez à la recherche de votre future lecture ou que vous souhaitiez connaître le sujet et les enjeux d'un livre, Livres à lire vous permet de découvrir des milliers de livres sans effort. Lancez la lecture et trouvez un livre qui réponds parfaitement à vos attentes en quelques minutes ! </p><p>Likez, commentez et abonnez-vous pour soutenir la chaîne !</p>","https://media.rss.com/livres-a-lire/podcast_cover_20260622_040646_a5dadd268432630e17722c57acbc2390.png","rss.com","1782146132","podping","","Rivollier","RSS.com 2026.609.160344","fr",""
"7923298","https://anchor.fm/s/112d5d76c/podcast/rss","FCA Plimsoll Podcast","FCA Solutions","We've worked in the rural west for two decades, finding collaborative solutions to challenges facing irrigated agriculture and the watersheds they rely on. This podcast, hosted by Farmers Conservation Alliance's Executive Director Julie Davies O'Shea, dives into the ideas and the people working toward a resilient future.","https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46009715/46009715-1779317299341-93c7657eddba.jpg","anchor.fm","1782146103","search","1896907539","FCA Solutions","Anchor Podcasts","en",""
"7923297","https://media.rss.com/drum-bass-mixes/feed.xml","Drum & Bass Mixes","JMC78","<p>D&B Mixes what I gone and did.</p>","https://media.rss.com/drum-bass-mixes/podcast_cover_20260611_120627_2309134546390f1ce8bb6d4578a1c855.png","rss.com","1782146081","podping","","JMC78","RSS.com 2026.609.160344","en",""
"7923296","https://anchor.fm/s/f00079b8/podcast/rss","Hey God Hey!","Hey God Hey Podcast","Hey God Hey! is focused on God first. We want to foster relationships with others that are wanting to learn more about what it means to be a Christian in today's world. Get to know us and fellowship us.","https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/40165630/40165630-1704234094178-5af255ef04472.jpg","anchor.fm","1782146078","search","1754892223","Hey God Hey Podcast","Anchor Podcasts","en",""
"7923295","https://www.spreaker.com/show/7123745/episodes/feed","Audio","Luisa Valentina Trejos Romero","","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/yellow_square_mic.jpg","spreaker.com","1782146029","podping","","Luisa Valentina Trejos Romero","","es",""
"7923294","https://wavlake.com/feed/music/120a789e-2f00-4a9d-90ed-ac7f9eec9361","Mist of hope","La Herradura Sessions","Why isn’t the world much kinder to us * It would be more fun wouldn’t it * Or maybe it’s just ourselves that does this to us * The inner spirit is messing with us * Having fun * Is the real thing * Or maybe just being in the now * Is enough * Not driving away too much in imagination * Societal rules and other boring stuff * We like being in the soft mist * Staying there for hours * Neglecting the false and boring shit * Lets enter the universe of hope * Mystery and dreams * Here’s where the right place is to be * For human kind.  La Herradura Sessions / Johan Bring, Leo Hopfinger, Jonatan Rosén","https://d12wklypp119aj.cloudfront.net/image/120a789e-2f00-4a9d-90ed-ac7f9eec9361.jpg","wavlake.com","1782145925","api","","Wavlake","Wavlake","",""
"7923293","https://www.spreaker.com/show/7123743/episodes/feed","El podcast de Juvenal Mercado Valeriano","Juvenal Mercado Valeriano","","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/light_blue_square_mic.jpg","spreaker.com","1782145854","podping","","Juvenal Mercado Valeriano","","es",""
"7923292","https://media.rss.com/life-warriors/feed.xml","Life Warriors","Mary McMichael and Teresa L'Heureux","<p>Two authors. One Podcast. Limitless Impact. Two chicks that have journeyed through life and came out the other side. We talk honestly, openly and unfiltered about trauma, grief, loss, heartache and how we got through it and keep getting through it every day. Being DV survivors makes us warrior sisters. How we look at things differently. How we cope and move forward. How we chose strength and resilience over pain and silence. We speak when others can't.  The Life Warriors Podcast is dedicated to empowering everyone,  inspiring healing, and creating meaningful conversations that change lives.  Each episode brings authentic discussions, real-life experiences, expert insights, and hope for those navigating adversity.  Two authors. One podcast. Limitless impact.</p>","https://media.rss.com/life-warriors/podcast_cover_20260528_010547_350cf396a22481275f4ad805d35c4d35.png","rss.com","1782145841","podping","","Mary McMichael and Teresa L'Heureux","RSS.com 2026.609.160344","en",""
"7923291","https://www.spreaker.com/show/7123742/episodes/feed","“Kefi  &  Connection” 🌷Lena & Lily 🌸","Lena Apostolou","Psychology and life coaching. Laugh, grow, and connect 🎤","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/8bf0c8f0c03affa69f17498a0aba3785.jpg","spreaker.com","1782145777","podping","","Lena Apostolou","","el",""
"7923290","https://media.rss.com/cosmotalks-en-the-missing-layer-in-proactive-health/feed.xml","CosmoTalks EN - The missing layer in proactive health","Petra Van Gucht","<p>You are never alone. Trillions of micro-organisms live in and on your body, and the constant conversation between you and them — the crosstalk — shapes how you feel, recover, age, and flourish. CosmoTalks explores the missing layer in proactive health: the human as a holobiont. Not with dry science, but with stories, real cases from over eight thousand analysed profiles, and simple biohacks you can use today. Hosted by scientist and Cosmogroup co-founder Petra Van Gucht. Discover how to become a good host to your inner ecosystem — and why that's the best news you'll hear this week.    Narrated by Petra's digital twin — her own voice, recreated so every language keeps her warmth.</p>","https://media.rss.com/cosmotalks-en-the-missing-layer-in-proactive-health/podcast_cover_20260621_060608_8eac22ed76fb2105d00f015e553f23c1.png","rss.com","1782145734","podping","","Petra Van Gucht","RSS.com 2026.609.160344","en",""
"7923289","https://anchor.fm/s/1140933cc/podcast/rss","Kaffeezeit mit Mama - Der Generationenpodcast","Sonja & Mama","Wir möchten einladen es euch gemütlich zu machen für ein bisschen Quality-Zeit zur Kaffeezeit! ☕️ Alle zwei Wochen möchten wir uns zum Wochenendet zusammensetzen und plaudern. Wir möchten einen Blick zurückwerfen. Wie war das früher als ich Kind war? Wie war das in den Sechzigern als Mama jung war? Und vielleicht nimmt uns mein Sohn mit in seine Welt: Wie ist es in der heutigen Zeit groß zu werden. Wir möchten auch mal eine Serienfolge, einen Film oder ein Buch besprechen. Vielleicht hattest du in deiner Kindheit dieselben Helden und Lieblingsserien? Genießt das Wochenende 🫶🏻 Mama & Sonja","https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46211147/46211147-1782035279507-1b0a95cae569a.jpg","anchor.fm","1782145727","search","6782579547","Sonja & Mama","Anchor Podcasts","de-de",""
"7923288","https://feeds.transistor.fm/sales-and-eco-erotics","Sales and Eco-Erotics","Storywork Studio","Orienting to Sales from a Place of Radical, Inherent Belonging","https://img.transistorcdn.com/p1_F8hSsAlJh_PStxxvX30fZQTruWdIj9SjQVVL3ywI/rs:fill:0:0:1/w:1400/h:1400/q:60/mb:500000/aHR0cHM6Ly9pbWct/dXBsb2FkLXByb2R1/Y3Rpb24udHJhbnNp/c3Rvci5mbS8zZWM2/MDMzM2ZlZDBhN2Ri/YzcyZDU2MjhlYzA1/NjczYi5wbmc.jpg","transistor.fm","1782145478","podping","","Storywork Studio","Transistor (https://transistor.fm)","en",""
"7923287","https://anchor.fm/s/113e71f94/podcast/rss","The Ethical Intelligence Podcast","Stacy Beitel Agobian","Technology is moving faster than human judgment. We’re here to bridge that gap. Hosted by Stacy Beitel Agobian, founder of Good Faith EI, this show dives into the ""Human Judgment Gap""—the dangerous space where accountability disappears as autonomous systems take over. Join us for deep-dive conversations with world-class experts on building ethical infrastructure, protecting human dignity, and leading through transition with principled conviction.","https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46188813/46188813-1781740863613-081fb2865f415.jpg","anchor.fm","1782145434","search","1896938643","Stacy Beitel Agobian","Anchor Podcasts","en",""
"7923286","https://www.spreaker.com/show/7123707/episodes/feed","Climate Girls ☀️🕶️","Everleigh, Kaylyn And Zara","News bout the weather","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/be13441e386949ef39c47ff31ad04253.jpg","spreaker.com","1782145271","podping","","Everleigh, Kaylyn And Zara","","en",""
"7923285","https://www.spreaker.com/show/5505558/episodes/feed","Piccole Donne Crescono - AUDIOLIBRO","Antonella Dragonetti","Cosa è successo alle piccole donne March dopo il fidanzamento di Meg? Perdiamoci ancora tra le meravigliose pagine di Louisa May Alcott! Buon ascolto!<br /><br />A cura di Antonella Dragonetti - La Melodia delle Parole","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/47c71b69027a1c3ff19453e192855a02.jpg","spreaker.com","1782145195","podping","","Antonella Dragonetti","","it",""
"7923284","https://www.spreaker.com/show/7123722/episodes/feed","Forgotten Chapters","Marthinusbaloyi","Unearth overlooked stories, unsung heroes, and lesser-known events from history that deserve to be remembered and understood.","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/black_square_mic.jpg","spreaker.com","1782145181","podping","","Marthinusbaloyi","","en",""
"7923283","https://www.spreaker.com/show/7123737/episodes/feed","St. John Chrysostom (c. 349 - c. 407) - Homilies on Ephesians","Michela Bertazzo","From The Argument:<br />“Ephesus is the metropolis of Asia. It was dedicated to Diana, whom especially they worshipped there as their great goddess. Indeed so great was the superstition of her worshippers, that when her temple was burnt, they would not so much as divulge the name of the man who burnt it. The blessed John the Evangelist spent the chief part of his time there: he was there when he was banished and there he died. It was there too that Paul left Timothy, as he says in writing to him, “As I exhorted thee to tarry at Ephesus.”<br /><br />“Most of the philosophers also, those more particularly who flourished in Asia, were there; and even Pythagoras himself is said to have come from thence; perhaps because Samos, whence he really came, is an island of Ionia. It was the resort also of the disciples of Parmenides, and Zeno, and Democritus, and you may see a number of philosophers there even to the present day.<br /><br />“These facts I mention, not merely as such, but with a view of showing that Paul would needs take great pains and trouble in writing to these Ephesians. He is said indeed to have entrusted them, as being persons already well-instructed, with his profoundest conceptions; and the Epistle itself is full of sublime thoughts and doctrines.<br /><br />“He wrote the Epistle from Rome, and, as he himself informs us, in bonds. “Pray for me, that utterance may be given unto me, in opening my mouth to make known with boldness the mystery of the Gospel, for which I am an ambassador in chains.” It abounds with sentiments of overwhelming loftiness and grandeur. Thoughts which he scarcely so much as utters any where else, he here plainly declares; as when he says, “To the intent that now unto the principalities and the powers in the heavenly places might be made known through the Church the manifold wisdom of God.” And again; “He raised us up with him, and made us to sit with him in heavenly places.” And again; “Which in other generations was not made known unto the sons of men, as it hath now been revealed unto His holy apostles and prophets in the Spirit, that the Gentiles are fellow-heirs, and fellow-partakers of the promise in Christ.”” (St John Chrysostom)","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/c3e326ca18cda7c3878b61f096e14e09.jpg","spreaker.com","1782145164","podping","","Michela Bertazzo","","en",""
"7923282","https://entwurf.thommessen.group/feed/podcast/drive-couch/","Drive Couch","","Dein neur Weg zur Drive Lizenz","","thommessen.group","1782144988","podping","","","Castos/SSP","de",""
"7923281","https://www.spreaker.com/show/7123735/episodes/feed","St. John Chrysostom (c. 349 - c. 407) - Commentary on Galatians","Michela Bertazzo","St. Chrysostom’s Commentary on the Epistle to the Galatians is continuous, according to chapter and verse, instead of being arranged in Homilies, with a moral or practical application at their close, as in his exposition of other Epistles. It was written in Antioch, as Montfaucon infers from a reference which the Author, makes upon Chap. i., ver. 16 to other of his writings, which certainly were written about the same time in that city. (Introduction from the preface by John Henry Newman)","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/3a3d1b065398b08d6a463a6115e5a6e0.jpg","spreaker.com","1782144915","podping","","Michela Bertazzo","","en",""
"7923280","https://feed.xyzfm.space/f97fkx476j4e","长安不设防","木1","这里是废都永远在途的信，永恒回响的呼号，永无止歇的警报... 这里是长安不设防，This is Chang'an Calling.","https://image.xyzcdn.net/FjW29luDjOEKbCD_SrvZwygRV_Y9.png","xyzfm.space","1782144898","search","1767303770","木1","","zh-cn",""
"7923279","https://www.spreaker.com/show/7123733/episodes/feed","El podcast de Josué Leocadio","Josué Leocadio","Las manos bajo las cruces","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/c41fd15716118022b8048276f81f9c59.jpg","spreaker.com","1782144842","podping","","Josué Leocadio","","es",""
"7923278","https://media.rss.com/dckders/feed.xml","dckders","dckders","<p>dckders</p>","https://assets.rss.com/images/no-cover-1400.jpg","rss.com","1782144774","podping","","dckders","RSS.com 2026.609.160344","tr",""
"7923277","https://www.spreaker.com/show/7123731/episodes/feed","Salud Y Ejercicio","Richard Rosas","Podcast Sobre La Salud y el ejercicio","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/light_blue_square_mic.jpg","spreaker.com","1782144679","podping","","Richard Rosas","","es",""
"7923276","https://feeds.redcircle.com/052f3455-68e6-46c1-a805-4ed1de7834c7","Wavelength","Wavelength","Wavelength là podcast dành cho những người yêu thích chiều sâu — mỗi tập là một tần số riêng biệt, một góc nhìn mới mẻ giúp bạn nhìn thế giới khác đi và hiểu bản thân sâu hơn.","https://media.redcircle.com/images/2026/6/16/6/66bcaec6-2a3f-4977-a7ca-818ad1aea306_wavelength.jpg","redcircle.com","1782144677","search","1896933150","Wavelength","RedCircle VERIFY_TOKEN_052f3455-68e6-46c1-a805-4ed1de7834c7  -- Rendered At Mon, 22 Jun 2026 16:11:12 +0000","en-US",""
"7923275","https://www.spreaker.com/show/7123730/episodes/feed","José de Alencar (1829 - 1877) - A Viuvinha","Michela Bertazzo","A Viuvinha é um romance de autoria de José de Alencar, escritor brasileiro, publicado em 1857. A obra inclui-se entre os chamados romances urbanos, que retratam os costumes da sociedade carioca do Segundo Reinado. Jorge, um jovem que herdara uma boa fortuna do pai, planeja casar-se com Carolina, uma bela moça que conhecera na igreja. Um dia antes do casamento, porém, ele descobre que a empresa do pai estava falida, em função dos gastos demedidos do rapaz. O suicídio lhe parece a única solução, e a graciosa Carolina é deixada viúva no dia seguinte ao seu próprio casamento.(Resumo escrito por Leni)","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/f50f96fc23ecd8eb13212a27bb8d3aae.jpg","spreaker.com","1782144655","podping","","Michela Bertazzo","","pt",""
"7923274","https://media.rss.com/straight-to-why/feed.xml","Straight to Why","Amanda Hindlian","<p>Conversations and insights uncovering the ""why"" behind the people, companies, and ideas transforming our world.</p>","https://media.rss.com/straight-to-why/podcast_cover_20260622_010657_3f5d6a4c3a2c86c43453975ae7981321.jpg","rss.com","1782144599","podping","","Amanda Hindlian","RSS.com 2026.609.160344","en",""
"7923273","https://www.spreaker.com/show/7123729/episodes/feed","El podcast de rodi gramajo","rodi gramajo","","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/blue_square_mic.jpg","spreaker.com","1782144587","podping","","rodi gramajo","","en",""
"7923272","https://www.spreaker.com/show/7123728/episodes/feed","José de Alencar (1829 - 1877) - Senhora","Michela Bertazzo","Senhora é um dos mais importantes clássicos da literatura brasileira, e o terceiro livro do mesmo autor que analisa a situação da mulher na sociedade brasileira do século XIX. Através da história de amor e separação entre Aurélia e Fernando, o autor critica a decadência da elite cortesã, a importância dada ao dinheiro e os casamentos por interesse. O romance, dividido em quatro partes, reflete este objetivo em sua própria estrutura, em que imita uma transação comercial: preço, quitação, posse, resgate.<br /><br />""Senhora"" is one of the most important classics of Brazilian Literature, and the third book by this author about the situation of women in the 19th century Brazilian society. Through a story of love and separation between the two main characters, Aurélia and Fernando, the author criticizes the decadence of the court society, the importance given to possessions and the marriages for money. The novel, divided in four parts, satirizes these relationships in its own structure, by having its parts called: price, purchase, possession, solvency. (Summary by Leni)","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/842b4c923ec346e2599567d82adb594e.jpg","spreaker.com","1782144559","podping","","Michela Bertazzo","","pt",""
